Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[328]    0.0    0.00    0.00     105         S_intuit_more [328]
-----------------------------------------------
                                 238             Perl_op_linklist [329]
                0.00    0.00       1/103         Perl_newPROG [110]
                0.00    0.00       4/103         Perl_newATTRSUB_x [48]
                0.00    0.00       6/103         Perl_newCONDOP [60]
                0.00    0.00      10/103         Perl_newWHILEOP [35]
                0.00    0.00      18/103         S_new_logop [23]
                0.00    0.00      64/103         S_fold_constants [6]
[329]    0.0    0.00    0.00     103+238     Perl_op_linklist [329]
                                 238             Perl_op_linklist [329]
-----------------------------------------------
                0.00    0.00     101/101         Perl_op_clear <cycle 7> [284]
[330]    0.0    0.00    0.00     101         Perl_pad_free [330]
-----------------------------------------------
                                  36             Perl_list <cycle 2> [300]
                0.00    0.00      16/80          Perl_ck_listiob [428]
                0.00    0.00      49/80          Perl_ck_fun <cycle 1> [67]
[331]    0.0    0.00    0.00     101         S_listkids <cycle 2> [331]
                                 208             Perl_list <cycle 2> [300]
-----------------------------------------------
                0.00    0.00      29/99          Perl_save_hints [389]
                0.00    0.00      70/99          Perl_newSTATEOP [352]
[332]    0.0    0.00    0.00      99         Perl_refcounted_he_inc [332]
-----------------------------------------------
                0.00    0.00       1/95          Perl_block_end [125]
                0.00    0.00       2/95          Perl_newWHILEOP [35]
                0.00    0.00       7/95          Perl_op_scope [156]
                0.00    0.00      85/95          Perl_yyparse [5]
[333]    0.0    0.00    0.00      95         Perl_op_prepend_elem [333]
                0.00    0.00      17/72          Perl_op_sibling_splice [350]
-----------------------------------------------
                0.00    0.00       5/93          Perl_newWHILEOP [35]
                0.00    0.00      88/93          Perl_yyparse [5]
[334]    0.0    0.00    0.00      93         Perl_op_append_list [334]
                0.00    0.00      49/716         Perl_Slab_Free [285]
                0.00    0.00      49/51          S_op_destroy [365]
-----------------------------------------------
                                   3             Perl_PerlIO_flush <cycle 3> [335]
                                  47             PerlIOBuf_flush <cycle 3> [369]
                0.00    0.00       1/45          perl_destruct [147]
                0.00    0.00       6/45          PerlIOBase_close [468]
                0.00    0.00      38/45          PerlIOBuf_fill [377]
[335]    0.0    0.00    0.00      92+3       Perl_PerlIO_flush <cycle 3> [335]
                0.00    0.00      47/47          PerlIOBase_noop_ok [368]
                                  47             PerlIOBuf_flush <cycle 3> [369]
                                   3             Perl_PerlIO_flush <cycle 3> [335]
-----------------------------------------------
                0.00    0.00       3/92          S_force_word [174]
                0.00    0.00      89/92          Perl_yylex [22]
[336]    0.0    0.00    0.00      92         S_scan_word [336]
                0.00    0.00      92/199         S_parse_ident [302]
-----------------------------------------------
                0.00    0.00      29/89          Perl_leave_scope <cycle 7> [222]
                0.00    0.00      60/89          S_cop_free [356]
[337]    0.0    0.00    0.00      89         Perl_refcounted_he_free [337]
-----------------------------------------------
                0.00    0.00      88/88          Perl_runops_standard <cycle 6> [7]
[338]    0.0    0.00    0.00      88         Perl_pp_gt [338]
-----------------------------------------------
                0.00    0.00      16/86          Perl_yyparse [5]
                0.00    0.00      70/86          Perl_newSTATEOP [352]
[339]    0.0    0.00    0.00      86         Perl_intro_my [339]
-----------------------------------------------
                0.00    0.00       3/86          S_force_word [174]
                0.00    0.00      83/86          Perl_yylex [22]
[340]    0.0    0.00    0.00      86         Perl_keyword [340]
-----------------------------------------------
                0.00    0.00       1/85          Perl_gv_init_pvn <cycle 7> [75]
                0.00    0.00      84/85          Perl_cvgv_set [342]
[341]    0.0    0.00    0.00      85         CvNAME_HEK [341]
-----------------------------------------------
                0.00    0.00       1/84          Perl_gv_fetchpvn_flags <cycle 7> [289]
                0.00    0.00       3/84          Perl_newATTRSUB_x [48]
                0.00    0.00      80/84          Perl_newXS_len_flags [81]
[342]    0.0    0.00    0.00      84         Perl_cvgv_set [342]
                0.00    0.00      84/85          CvNAME_HEK [341]
                0.00    0.00       1/26427       S_unshare_hek_or_pvn [270]
                0.00    0.00       1/26427       Perl_unshare_hek [269]
-----------------------------------------------
                0.00    0.00       4/84          Perl_newATTRSUB_x [48]
                0.00    0.00      80/84          Perl_newXS_len_flags [81]
[343]    0.0    0.00    0.00      84         S_process_special_blocks [343]
-----------------------------------------------
                0.00    0.00      83/83          Perl_yylex [22]
[344]    0.0    0.00    0.00      83         Perl_keyword_plugin_standard [344]
-----------------------------------------------
                0.00    0.00      83/83          Perl_yylex [22]
[345]    0.0    0.00    0.00      83         S_word_takes_any_delimeter [345]
-----------------------------------------------
                0.00    0.00       1/81          S_open_script [155]
                0.00    0.00      80/81          Perl_newXS_len_flags [81]
[346]    0.0    0.00    0.00      81         Perl_gv_fetchfile [346]
-----------------------------------------------
                0.00    0.00       1/81          Perl_newWHILEOP [35]
                0.00    0.00       1/81          Perl_ck_fun <cycle 1> [67]
                0.00    0.00      79/81          Perl_yyparse [5]
[347]    0.0    0.00    0.00      81         Perl_newSVREF [347]
                0.00    0.00      81/1096        Perl_scalar [282]
-----------------------------------------------
                                  36             Perl_doref [348]
                0.00    0.00       1/77          S_refkids [640]
                0.00    0.00       2/77          Perl_newFOROP [40]
                0.00    0.00       2/77          Perl_oopsAV [576]
                0.00    0.00       5/77          Perl_oopsHV [506]
                0.00    0.00      17/77          Perl_yyparse [5]
                0.00    0.00      50/77          Perl_op_lvalue_flags [357]
[348]    0.0    0.00    0.00      77+36      Perl_doref [348]
                0.00    0.00     113/1096        Perl_scalar [282]
                                  36             Perl_doref [348]
-----------------------------------------------
                0.00    0.00      38/76          PerlIOBuf_fill [377]
                0.00    0.00      38/76          PerlIO_getc [380]
[349]    0.0    0.00    0.00      76         Perl_PerlIO_read [349]
-----------------------------------------------
                0.00    0.00       3/72          Perl_ck_split [176]
                0.00    0.00       4/72          Perl_newCONDOP [60]
                0.00    0.00       4/72          Perl_ck_fun <cycle 1> [67]
                0.00    0.00      12/72          Perl_op_append_elem [375]
                0.00    0.00      15/72          S_maybe_multideref [132]
                0.00    0.00      17/72          Perl_op_prepend_elem [333]
                0.00    0.00      17/72          S_new_logop [23]
[350]    0.0    0.00    0.00      72         Perl_op_sibling_splice [350]
